repo,module,category,vendors,license,is_oca,16.0_present,17.0_present,18.0_present,19.0_present,master_present,16.0_state,17.0_state,18.0_state,19.0_state,master_state,16.0_status,17.0_status,18.0_status,19.0_status,master_status,16.0_cause,17.0_cause,18.0_cause,19.0_cause,master_cause,16.0_installable,17.0_installable,18.0_installable,19.0_installable,master_installable,16.0_version,17.0_version,18.0_version,19.0_version,master_version,16.0_image,17.0_image,18.0_image,19.0_image,master_image,16.0_run_date,17.0_run_date,18.0_run_date,19.0_run_date,master_run_date
sale-promotion,sale_loyalty_incompatibility,Sale,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
sale-promotion,sale_loyalty_initial_date_validity,Sale,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-promotion,sale_loyalty_limit,Sale,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-promotion,sale_loyalty_multi_gift,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,sale_loyalty_order_info,Sale,Acsone,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,sale_loyalty_order_line_link,Sale,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
sale-promotion,sale_loyalty_order_suggestion,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.5,,18.0.1.0.2,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,sale_loyalty_order_suggestion_multi_gift,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.3,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-22,,2026-08-19,,
sale-promotion,sale_loyalty_order_suggestion_multi_product,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.2,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,sale_loyalty_order_type_applicability,Sales/Sales,Sygel,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-promotion,sale_loyalty_partner,Marketing,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-22,,2026-08-19,,
sale-promotion,sale_loyalty_partner_applicability,Sale,Tecnativa;ACSONE SA/NV,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.3.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
sale-promotion,website_sale_loyalty_page,Website,Tecnativa,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,website_sale_loyalty_suggestion_wizard,eCommerce,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,website_sale_loyalty_suggestion_wizard_multi_gift,eCommerce,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-promotion,website_sale_loyalty_suggestion_wizard_multi_product,eCommerce,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,account_multicompany_reporting_currency,Accounting,Camptocamp SA,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-reporting,base_multicompany_reporting_currency,Sales,Camptocamp,AGPL-3,1,1,0,0,1,0,verified,,,verified,,ok,,,ok,,,,,,,1,,,1,,16.0.2.0.0,,,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,,odoo:19.0,,2026-08-22,,,2026-08-19,
sale-reporting,product_sold_by_delivery_week,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_comment_template,Sale,Camptocamp;Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
sale-reporting,sale_layout_category_hide_detail,Sales Management,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.2,17.0.1.1.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
sale-reporting,sale_multicompany_reporting_currency,Sales,Camptocamp SA,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-reporting,sale_order_line_position,Sales,Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.3.0,17.0.1.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-reporting,sale_order_product_recommendation_product_sold_by_delivery_week,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_order_report_hide_tax,Sales,Moduon,LGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.0.1,,18.0.1.0.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-21,,2026-08-19,2026-08-19,
sale-reporting,sale_order_report_product_image,Sale,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.2,18.0.1.0.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-reporting,sale_order_weight,,Apulia Software;Agile Business Group,GPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-reporting,sale_packaging_report,Sales,Moduon,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_quotation_builder,Sales/Sales,,LGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-21,,,
sale-reporting,sale_report_commitment_date,Sales,Camptocamp,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-reporting,sale_report_country_state,Sales,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-reporting,sale_report_delivered,Sales,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.2.2.5,,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_report_delivered_attribute_values,Sales,Moduon,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_report_delivered_brand,Sales,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.1.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-reporting,sale_report_delivered_deposit,Sales,Moduon,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
sale-reporting,sale_report_delivered_elaboration,Sales,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-reporting,sale_report_delivered_partner_priority,Sales,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-reporting,sale_report_delivered_price_compliance,Sales,Moduon,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
sale-reporting,sale_report_delivered_semaphore,Sales,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-reporting,sale_report_delivered_subtotal,Sales,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_report_delivered_volume,Sales,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-reporting,sale_report_salesman,Sales,Tecnativa,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-reporting,sale_report_salesperson_from_partner,Sales,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-workflow,account_invoice_pricelist_technical,Product,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,partner_contact_sale_info_propagation,Sales Management,Tecnativa,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,partner_prospect,Sales,AvanzOSC;Serv. Tecnol. Avanzados - Pedro M. Baeza,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,modidx/odoo:18.0-deps-20260820,,,,,2026-08-22,,
sale-workflow,partner_sale_pivot,Sales,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,portal_sale_accept_terms,Sale,Aion Tech,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,portal_sale_confirm_require_login,Sales,,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-22,,,
sale-workflow,portal_sale_list_extra_info,Sale,Solvos Consultoría Informática,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,portal_sale_order_search,Sale,Tecnativa,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,portal_sale_personal_data_only,Sale,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,pricelist_cache,Hidden,Camptocamp,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,pricelist_cache_rest,Hidden,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,pricelist_price_base_custom,Sales,Cetmix,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,product_customerinfo_elaboration,Sales Management,Tecnativa,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,product_customerinfo_sale,Sales Management,Agile Business Group;Vauxoo,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.1,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,product_form_sale_link,Sales,ACSONE SA/NV,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,product_price_category,Product,Camptocamp SA,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,product_set_sell_only_by_packaging,Sales,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,modidx/odoo:18.0-deps-20260820,,,,,2026-08-20,,
sale-workflow,product_supplierinfo_for_customer_sale,Sales Management,Agile Business Group;Vauxoo,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.2,17.0.1.0.1,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_advance_payment,Sales,Comunitea,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.2,17.0.1.0.6,18.0.1.0.3,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_attached_product,Sale,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
sale-workflow,sale_auto_remove_zero_quantity_lines,Sales/Sales,Camptocamp,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.1.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_automatic_workflow,Sales Management,Akretion;Camptocamp;Sodexis,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.1,17.0.1.2.1,18.0.1.2.0,19.0.1.1.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_automatic_workflow_auto_assign,Sales Management,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.1.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_automatic_workflow_force_invoiced,Sales Management,Sygel,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_automatic_workflow_job,Sales Management,Camptocamp,AGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.0.0,,18.0.1.0.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,2026-08-21,,2026-08-19,2026-08-19,
sale-workflow,sale_automatic_workflow_payment_mode,Sales Management,Camptocamp;Sodexis,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_automatic_workflow_periodicity,Sales Management,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_automatic_workflow_stock,Sales Management,Akretion;Camptocamp;Sodexis,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.1.0,18.0.1.0.1,,,,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,,2026-08-20,2026-08-20,,
sale-workflow,sale_automatic_workflow_stock_job,Sales Management,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,modidx/odoo:18.0-deps-20260820,,,,,2026-08-20,,
sale-workflow,sale_blanket_order,Sale,Acsone SA/NV,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.2.3.1,17.0.2.3.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_block_no_stock,Sales/Sales,Moduon,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.0,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-workflow,sale_cancel_confirm,Usability,Ecosoft,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_cancel_reason,Sale,Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_cancel_restrict,Sale,ForgeFlow,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_commercial_partner,Sales,Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.0,18.0.1.2.0,19.0.1.1.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,2026-08-21,2026-08-20,2026-08-19,2026-08-21,
sale-workflow,sale_company_currency,Sale,Camptocamp,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_confirm_group,Sale,Camptocamp,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,sale_custom_rounding,Sales,Sygel,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_delivery_split_date,Sales Management,Agile Business Group,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_delivery_state,Product,Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.1,17.0.2.0.0,18.0.1.2.1,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_discount_display_amount,,ACSONE SA/NV,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.2.2,17.0.1.1.2,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
sale-workflow,sale_elaboration,Sale,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.8.0,17.0.1.0.1,18.0.1.3.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_elaboration_brand,Sale,Tecnativa,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,,,2026-08-19,2026-08-22,
sale-workflow,sale_exception,Generic Modules/Sale,Akretion;Sodexis;Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.0,17.0.1.0.0,18.0.2.2.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
